Date,Title,positive_score,negative_score,neutral_score,prediction
2022-05-05,"Apple, Microsoft and Salesforce lead tech losses in day's market slump",0.0089959847,0.9669188857,0.0240851007,negative
2022-05-07,Tech Roundup: Elon Musk's Twitter deal keeps making waves,0.110123232,0.0502898991,0.839586854,neutral
2022-05-08,"Apple cuts trade-in values for Macs, iPads and Apple Watches ahead of expected refresh",0.0176595636,0.9350278378,0.0473125987,negative
2022-05-08,"'Bridgerton' stays atop streaming list, though Netflix adds 'Saul'",0.8608819842,0.0496894978,0.0894285217,positive
2022-05-09,"Microsoft falls below $2T, as Apple, Nvidia, AMD lead tech sell-off",0.0303157493,0.9065454006,0.063138932,negative
2022-05-10,Aramco replaces Apple as world's largest company by market capitalization,0.2113381028,0.0905348808,0.6981270313,neutral
2022-05-10,"Apple discontinues iPod Touch, putting an end to iPod brand after 20 years",0.0312466584,0.329099834,0.6396535039,neutral
2022-05-10,"Apple may restructure services business to boost streaming, advertising: report",0.457801491,0.0129430257,0.5292555094,neutral
2022-05-11,"iPhone 15 could see switch to USB-C from Lightning port, analyst says",0.266166389,0.0094397338,0.7243939042,neutral
2022-05-11,Apple turns sour as shares hit a 2022 low point,0.0131199295,0.9406436086,0.0462363921,negative
2022-05-11,"Google shows off smartwatch, new phones at I/O developer conference",0.06149536,0.0357085392,0.9027960896,neutral
2022-05-11,Senate confirms Alvaro Bedoya as a new FTC commissioner as Democrats regain majority,0.1191690639,0.031431105,0.8493998051,neutral
2022-05-12,It's official: Aramco overtakes Apple as world's most valuable company,0.7399272919,0.0154552413,0.2446175218,positive
2022-05-12,"Apple supplier warns revenue could slow due to inflation, slowing demand",0.0085841147,0.9695339203,0.0218818877,negative
2022-05-12,Megacap names have worst start to the year since 2008 and these ETNs are feeling it,0.0556835085,0.8467780948,0.0975384116,negative
2022-05-12,"Apple leaked memo highlights loss of opportunities, promotions in anti-union push: report",0.0101056974,0.9524270892,0.0374672264,negative
2022-05-13,"Micron analyst day highlights margin strength, revenue growth, Citi says",0.9301626086,0.0152969705,0.0545404106,positive
2022-05-13,"Apple, Microsoft atop playbook as Wedbush says correction causes 'haves and have nots'",0.0261390489,0.6921036839,0.2817572653,negative
2022-05-13,"Apple to release new Apple TV later this year, analyst says",0.0788698792,0.0122867739,0.9088433981,neutral
2022-05-14,Tech Roundup: Musk throws a monkey wrench into his Twitter acquisition saga,0.0411134511,0.1803512275,0.7785353065,neutral
2022-05-16,Spotify dips as Apple Podcasts announces new distribution options,0.011514755,0.9391843677,0.049300842,negative
2022-05-17,Apple postpones plan to have employees return to office three times a week: report,0.0205045845,0.3031253219,0.6763700843,neutral
2022-05-18,"Apple, Microsoft lead big tech losses as inflation fears rise",0.0135180727,0.960685432,0.0257965326,negative
2022-05-18,Could quants chase energy stocks higher? BlackRock's $10b quant rebalance might,0.2803667486,0.0432294421,0.6764038205,neutral
2022-05-19,Taiwan Semiconductor looking to Singapore to build chip factory: report,0.1556185782,0.0094390726,0.8349423409,neutral
2022-05-19,Apple accused of union-busting for second time: report,0.0123070953,0.9384691715,0.0492237583,negative
2022-05-19,Apple falls even as BofA boosts iPhone estimates,0.3987867236,0.5447488427,0.0564644188,negative
2022-05-19,Apple has shown its mixed reality headset to its board of directors: report,0.0568038784,0.012787886,0.9304082394,neutral
2022-05-19,Apple has dropped 20% since March to reach 10-month low. Is it time to buy?,0.0072451332,0.9722503424,0.0205045547,negative
2022-05-20,Outsized losses of the S&P 500 are limited to the Big Tech club,0.0612520464,0.5626373291,0.3761106133,negative
2022-05-20,"Taiwan Semi downplays report of Singapore plant, adds possibility not ruled out",0.0362690799,0.5588908792,0.4048400223,negative
2022-05-20,"Apple nabs 51% of North American smartphone market in Q1, aided by iPhone 13",0.936950326,0.0113088181,0.051740855,positive
2022-05-20,"Apple iPhone supply chain 'surprisingly resilient' despite China's COVID issues, Ives says",0.9520352483,0.0216712039,0.0262935795,positive
2022-05-20,Apple to unveil new version of HomePod in short order: analyst,0.0567808039,0.012347444,0.9308717251,neutral
2022-05-20,"Apple, Intel among tech leaders caught in S&P 500 swoon",0.0817454159,0.2907376289,0.6275169849,neutral
2022-05-20,"Perhaps the energy sector was the real ""pandemic winner""",0.0526775606,0.0745626613,0.8727597594,neutral
2022-05-20,Comcast's Roberts floated spinning NBCU into merger with Electronic Arts - report,0.0511063039,0.0159794483,0.9329141974,neutral
2022-05-22,Streaming tags new record high in Nielsen TV share measure,0.8833016753,0.0152252372,0.1014731377,positive
2022-05-23,Apple rises as UBS sees highest iPhone purchase intent in six years on back of survey,0.8333080411,0.1202146634,0.0464772545,positive
2022-05-23,All 7 megacap tech names are down at least 20% YTD and these ETNs have suffered,0.0072527546,0.9732711911,0.0194760691,negative
2022-05-23,"With gaming mergers advancing, analysts weigh best Electronic Arts matchups",0.5737603307,0.0363691002,0.3898705244,positive
2022-05-24,"Apple seeing 'modest' re-acceleration in App Store, China, BofA says",0.9383096099,0.0194104444,0.0422799587,positive
2022-05-24,"Snap may be 'canary in the coal mine,' as analysts slash PTs following Q2 warning",0.0108725894,0.9704738259,0.0186534952,negative
2022-05-24,"AirPods Pro 2 to be mass built in Vietnam, as Apple diversifies away from China: analyst",0.1849975288,0.0088849217,0.8061175942,neutral
2022-05-24,Coinbase becomes first cryptocurrency firm to enter Fortune 500 list,0.1573546827,0.014424691,0.8282206655,neutral
2022-05-24,"Electronic Arts gains 3%, headed for longest win streak since 2015",0.9249764681,0.0335901454,0.0414334014,positive
2022-05-25,Apple鈥檚 iPhone may face distribution delays as lockdowns in China continue,0.0076809064,0.945879817,0.0464392565,negative
2022-05-25,"Apple slips as Loop Capital lowers PT, says iPhone cut could put June quarter 'at risk'",0.01510817,0.9656633139,0.0192285329,negative
2022-05-25,Apple to start rolling out Tap to Pay on iPhone today at its stores: report,0.0564159006,0.0195606798,0.9240233898,neutral
2022-05-25,Apple's O'Brien pushes against unionization in video: report,0.0464474447,0.4444779754,0.5090745687,neutral
2022-05-25,Venture capitalist Jim Breyer says Twitter intrinsic value $25 to $30/share,0.0794068128,0.0243052524,0.8962879181,neutral
2022-05-26,"Apple falls on worries of flat iPhone production, increased labor costs",0.0130844787,0.9674232006,0.0194922015,negative
2022-05-26,Apple has not changed shipping plan for iPhone 14 despite Shanghai lockdown: analyst,0.067986697,0.073282212,0.858731091,neutral
2022-05-26,NFL Plus streaming service moves forward for summer launch,0.1065361276,0.0223053433,0.8711584806,neutral
2022-05-27,"Roku ticks up as Pivotal upgrades, noting 'reasonable' valuation at current levels",0.9488908648,0.0249459874,0.0261631906,positive
2022-05-27,Apple rises Friday to reclaim most-valuable company title,0.7524584532,0.0435922928,0.2039492577,positive
2022-05-28,Tech Roundup: Twitter dealings and lots of earnings stoke investors' enthusiasm,0.3419735432,0.0476028472,0.6104235649,neutral
2022-05-28,Will Apple's iPhone numbers keep meeting expectations?,0.2199328393,0.0246180929,0.7554491162,neutral
2022-05-29,Are cracks starting to show at Microsoft?,0.0334334075,0.7851105332,0.181456089,negative
2022-05-29,'Ozark' finale delivers Netflix big streaming win,0.730335772,0.0163055062,0.2533587813,positive
2022-05-31,Samsung discussed working with Intel on semiconductor pact: report,0.1004975587,0.0107304752,0.8887718916,neutral
2022-05-31,"Apple likely to benefit from 'improving' supply chain, Wedbush says as spending holds up",0.9523114562,0.0230441336,0.0246444829,positive
2022-05-31,"Apple mixed reality headset likely to launch in 2023, not at upcoming WWDC: analyst",0.0327264294,0.0256300382,0.9416435361,neutral
2022-06-01,Apple to shift a portion of its iPad production towards Vietnam,0.3509497046,0.0137996785,0.635250628,neutral
2022-06-01,"Apple defends App Store policies, says it stopped nearly $1.5B in 'fraudulent transactions' last year",0.0196179599,0.914255619,0.0661264658,negative
2022-06-02,"Snap, Pinterest fall as Piper Sandler downgrades on concerns over ad market",0.0107148578,0.9666839838,0.0226012636,negative
2022-06-02,Block stock jumps after unveiling Apple partnership for Tap to Pay on iPhone,0.2337309122,0.2844475806,0.4818215072,neutral
2022-06-02,Apple gains even as Evercore remains cautious on App Store growth,0.4271320105,0.4502974749,0.1225705147,negative
2022-06-03,"Apple's slowing App Store growth could lead to weak Services revenue, MS says",0.0068462393,0.9726966619,0.0204571392,negative
2022-06-03,Musk comments are 'cautionary;' Apple is a 'table pounder' of a buy - Wedbush's Dan Ives,0.0461828373,0.1825688332,0.7712484002,neutral
2022-06-03,Disney taps Apple gaming executive to lead metaverse strategy,0.1021207497,0.0093249343,0.888554275,neutral
2022-06-03,Apple to improve work schedules at retail stores: report,0.2162218839,0.0648490265,0.7189290524,neutral
2022-06-03,"Catalyst watch: Apple's WWDC, Nio earnings, eyes on AMD, Spotify & Hyzon events",0.0561967604,0.0156431235,0.928160131,neutral
2022-06-03,Netflix's 'Ozark' builds on finale to lead streaming ratings again,0.9454999566,0.0137065239,0.0407935753,positive
2022-06-04,"Tech Roundup: Facebook's executive shakeup, Salesforce's earnings grab investors' attention",0.1091816649,0.3862267137,0.5045915842,neutral
2022-06-05,Apple WWDC 2022 preview: What to expect from the annual developer conference,0.0373646468,0.0254409853,0.9371943474,neutral
2022-06-06,Apple shares rise as store down ahead of annual developers conference,0.0901517048,0.7763783336,0.1334699392,negative
2022-06-06,IMX score falls in May to 5.86,0.0098764338,0.9663779736,0.0237456635,negative
2022-06-06,"Energy, consumer companies leap ahead in Russell US Indexes reconstitution",0.8595175147,0.0189493615,0.1215331033,positive
2022-06-06,"Apple WWDC: Tech giant shows off new MacBook Air, Pro, M2 chip, iOS 16 and more",0.3396474123,0.011579656,0.6487729549,neutral
2022-06-06,Apple's WWDC: New MacBooks already seen as becoming a hit,0.8415864706,0.0154623603,0.1429512203,positive
2022-06-07,Apple may host January event for its mixed reality headset as analysts digest WWDC,0.0671724603,0.0211068001,0.9117208123,neutral
2022-06-07,"Apple innovation engine at 'full throttle' after WWDC keynote, Morgan Stanley says",0.1808038801,0.0172781534,0.8019179702,neutral
2022-06-07,"Netflix joins ESPN, Comcast, Amazon in hunt for Formula 1 rights - report",0.0722261667,0.0138526186,0.913921237,neutral
2022-06-07,PayPal's Venmo top line could rise 20% if Apple opens up Tap to Pay on iPhone: Mizuho,0.821508348,0.0096105617,0.1688810885,positive
2022-06-07,Apple has several 'long term' value drivers coming from WWDC,0.2147569507,0.0091563286,0.776086688,neutral
2022-06-07,"Amid ticker switch and Sheryl Sandberg's departure, will META make a better buy than FB?",0.0971100181,0.0966453701,0.8062445521,neutral
2022-06-07,Apple seals unique deal for Brad Pitt Formula 1 movie - report,0.4675060511,0.0142102987,0.5182836652,neutral
2022-06-08,EU forces Apple to start using USB-C charger from 2024,0.0729062632,0.0299544763,0.8971392512,neutral
2022-06-08,"Roku rises after it 'abruptly' closes trading window, talk of Netflix deals swirls: report",0.0899245963,0.5178215504,0.3922538459,negative
2022-06-08,Taiwan Semi has no 'concrete plans' to build factories in Europe: Chairman,0.0750368014,0.0147402743,0.910222888,neutral
2022-06-08,Microsoft slips as it says it will 'significantly scale down' Russian operations: report,0.0092458306,0.9624284506,0.0283257421,negative
2022-06-08,Wells Fargo cautious on Shopify as user engagement wanes,0.0209066831,0.9460046291,0.0330887139,negative
2022-06-09,Is a bank charter in the cards after Apple touts 'Pay Later' program?,0.0405241437,0.026265461,0.9332104325,neutral
2022-06-09,Meta Platforms pauses development of smartwatch,0.0162034631,0.1921109408,0.7916855812,neutral
2022-06-09,Apple expanding laptop lines further to broaden in-house chip usage,0.9050534964,0.0143538732,0.0805925801,positive
2022-06-09,"Affirm, Block stocks drop after details on Apple's BNPL emerge; fintechs slide",0.036181543,0.9073300958,0.0564883389,negative
2022-06-10,"Klarna CEO applauds Apple's entry into Buy Now, Pay Later; says its model is 'recession proof'",0.0674885735,0.8741438985,0.0583676361,negative
2022-06-10,"Rising rates, less consumer spending may cause pain for Buy Now, Pay Later space",0.0706623122,0.806125164,0.1232124791,negative
2022-06-10,"UK antitrust watchdog probing Apple, Google over mobile, cloud gaming",0.0223729294,0.5149276257,0.4626994431,negative
2022-06-10,Goldman Sachs comes under SEC civil probe over ESG funds - WSJ,0.0136191659,0.927410841,0.0589700155,negative
2022-06-11,"Upstart leads weeks' financial losers, while Futu, 360 DigiTech climb",0.0413032658,0.3601424098,0.5985543132,neutral
2022-06-12,"'Ozark,' new movies keep Netflix on top of streaming ratings",0.1798720658,0.0123606762,0.807767272,neutral
2022-06-13,"FAANG can fight the Fed, Fundstrat says",0.1547600925,0.0158750694,0.8293648362,neutral
2022-06-13,Google to pay $118M to settle female employees' discrimination suit,0.0795570612,0.8081572652,0.1122856289,negative
2022-06-13,S&P 500 needs to hold this level to avoid a June swoon,0.070557937,0.3618972003,0.5675448775,neutral
2022-06-14,"Deutsche Bank upgrades NetApp on 'compelling risk-reward,' cuts HP Enterprise",0.1751466841,0.7651579976,0.0596953183,negative
2022-06-14,Apple seals landmark 10-year deal for Major League Soccer,0.7391805053,0.0138249686,0.2469944805,positive
2022-06-14,Apple working on entry level iPad with USB-C connectivity: report,0.1864032745,0.00818446,0.8054122925,neutral
2022-06-15,Qualcomm rises after winning appeal over $1B fine from EU,0.5286773443,0.3993979096,0.0719248131,positive
2022-06-15,Sonos falls as Morgan Stanley downgrades citing 'more cautious' consumer spending,0.0183016788,0.9577975273,0.0239008125,negative
2022-06-15,"Apple's WWDC privacy changes seen as 'slight positive' for Meta, Snap",0.9378788471,0.0204784665,0.0416426472,positive
2022-06-15,Nvidia leads chips higher as Intel launches Arc GPU in China,0.8535861969,0.0314748399,0.1149389744,positive
2022-06-16,Apple nears falling below $2T market cap as Big Tech continues to sell-off post Fed meeting,0.1977965981,0.7719880342,0.0302153416,negative
2022-06-17,WTO nets big fishing deal in last minute conference success,0.1631630957,0.0192047209,0.8176321983,neutral
2022-06-17,"Microsoft to focus on '3 Cs' to compete in video game industry, Morgan Stanley says",0.7543682456,0.006502986,0.2391287982,positive
2022-06-17,"Market slide offers 'generational opportunity,' buy FAANGs and NVIDIA - Defiance ETFs",0.2603714764,0.0080492003,0.7315793633,neutral
2022-06-17,Apple's brand value races toward $1T even as market cap dips,0.9113129377,0.0505750477,0.0381120108,positive
2022-06-17,Here's where politicians will switch focus from high prices to struggling 401Ks,0.0384946726,0.0505445451,0.9109607935,neutral
2022-06-17,Google CEO to go to Capitol Hill to meet with lawmakers as antitrust calls heat up,0.039363049,0.3759795129,0.5846574903,neutral
2022-06-18,Tech Roundup: Elon speaks to Twitter; Apple's $1T brand,0.0577246435,0.0169652719,0.9253101349,neutral
2022-06-19,Apple workers in Maryland vote to unionize,0.0350928381,0.8460338712,0.1188732535,negative
2022-06-19,Tech layoffs signal worries ahead for the economy,0.036095351,0.935021162,0.0288835112,negative
2022-06-19,"As TV usage dips, streaming surges to record share in Nielsen measure",0.9102237225,0.0545451008,0.0352311581,positive
2022-06-20,BofA seeks ways forward through 'choppy' advertising-market waters,0.5549173355,0.0398536623,0.405229032,positive
2022-06-20,Morgan Stanley selects top consumer stocks in recessionary scenario,0.0759914592,0.0689701885,0.8550384045,neutral
2022-06-20,Apple may have a secret weapon with its Arcade gaming service,0.0278045665,0.0956524238,0.876543045,neutral
2022-06-21,Apple rises as UBS notes China iPhone shipments 'notably' outperformed market in May,0.8116906881,0.1651159227,0.0231934097,positive
2022-06-21,"Apple, Microsoft, Salesforce stay top picks at Wedbush, says focus on 'secular winners'",0.1285176873,0.0146891316,0.8567931652,neutral
2022-06-21,Nvidia leads semiconductors higher as broad-based rally ignites sector,0.7816104889,0.0647341013,0.1536553502,positive
2022-06-22,Apple slips as analysts dissect App Store revenue growth in May,0.0144032473,0.9667541385,0.0188425854,negative
2022-06-22,Apple takes back spot as world's most valuable company,0.5142918825,0.0388162993,0.4468917847,positive
2022-06-22,"Apple CEO Cook says 'stay tuned,' teasing company's oft-rumored AR headset",0.1282588094,0.0472592525,0.8244819045,neutral
2022-06-22,"Apple, Twitter and other tech leaders tread water in mild broad market trading",0.0782179758,0.3650636375,0.5567183495,neutral
2022-06-23,Corporations largely stay quiet ahead of delicate Supreme Court rulings,0.0198356528,0.5657735467,0.4143907726,negative
2022-06-23,"Apple rises as Bernstein says stock could outperform over next few months, citing history",0.480994314,0.4768645465,0.0421412326,positive
2022-06-23,"Cisco to completely exit Russia, Belarus after stopping operations in March: report",0.0112603568,0.8850591183,0.1036804914,negative
2022-06-23,"Apple, Android smartphones hacked by Italian company, Google says",0.0124223121,0.9179590344,0.0696186572,negative
2022-06-24,Apple mixed reality headset 'likely' to be announced in January: analyst,0.0461693257,0.0167236626,0.9371070266,neutral
2022-06-24,"Lawmakers press probe of Apple, Google over mobile device tracking",0.0280171447,0.7509902716,0.220992595,negative
2022-06-24,Corporate America reacts to Supreme Court abortion decision,0.0667472184,0.0720270276,0.8612257838,neutral
2022-06-24,"Berkshire Hathaway shares bounce up from 52-week low, as portfolio takes a hit",0.9332816601,0.0363132991,0.0304049738,positive
2022-06-24,NFL Sunday Ticket rights bids still getting league review - CNBC,0.035289567,0.1002053916,0.8645050526,neutral
2022-06-27,Supreme Court turns away Apple bid to invalidate Qualcomm patents,0.0543064028,0.8199623823,0.1257312447,negative
2022-06-27,Retail sector eyes Apple鈥檚 decision to bargain with new union,0.2438349575,0.1754440814,0.5807209611,neutral
2022-06-27,Large-cap growth fund managers are underweight tech by the most on record,0.02014607,0.943305254,0.0365486667,negative
2022-06-28,Taiwan Semiconductor rises as 6% price hikes are coming starting in January: report,0.9161934853,0.0288767852,0.0549297333,positive
2022-06-28,"Apple slips as Evercore cuts price target on FX headwinds, PC weakness",0.0277183801,0.9243885279,0.0478929877,negative
2022-06-28,Apple may keep using Qualcomm modem chip after potentially failing with its own: analyst,0.0448588692,0.597245574,0.3578955531,negative
2022-06-28,"Advanced Micro Devices, Nvidia lead chip decline even as Qualcomm rises on rumor",0.0158445686,0.9613233805,0.0228321236,negative
2022-06-29,Apple slips even as Wedbush says iPhone demand up 'slightly better than expected',0.8701903224,0.1097979024,0.0200117417,positive
2022-06-29,Texas Instruments drops as BofA downgrades shares and other chip stocks on growth concerns,0.00946768,0.962731719,0.0278006215,negative
2022-06-29,"Apple, Google receive letter from FCC Commissioner to remove TikTok from app stores",0.0205691233,0.5814264417,0.3980043828,negative
2022-06-29,"Meta Platforms rises even as Monness, Crespi, Hardt cuts Q2 estimates, citing recession risk",0.0213200375,0.9551119804,0.0235679243,negative
2022-06-30,"Samsung beats Taiwan Semiconductor, becomes first foundry to mass produce 3 nm chips",0.5250947475,0.0126790693,0.462226212,positive
2022-06-30,"Chinese demand for Apple's iPhone 14 is stronger than iPhone 13, analyst says",0.9541800618,0.0169006847,0.028919274,positive
2022-06-30,Apple to push drivers to use CarPlay to buy gas straight from dashboard: report,0.1391460449,0.0109843556,0.8498696089,neutral
2022-06-30,Comcast's Xfinity Stream app heads to Apple TV devices,0.0718250573,0.0115223061,0.9166526198,neutral
2022-06-30,"Apple lets South Korean developers use third-party payment systems, will take 26% cut",0.0514954664,0.010916288,0.9375882745,neutral
2022-07-01,Apple slips as J.P. Morgan calls near-term estimates 'resilient' despite recession risks,0.1523633152,0.8040861487,0.0435505398,negative
2022-07-01,Apple raises iPhone 13 price nearly 20% in Japan as yen plunges: report,0.8633910418,0.0787523314,0.0578565598,positive
2022-07-01,Google settles Play Store monopoly case with $90M fund for developers,0.2676422,0.2355730683,0.4967847466,neutral
2022-07-01,Apple co-founder Steve Jobs to receive posthumous Presidential Medal of Freedom,0.1696629226,0.0296322312,0.8007048368,neutral
2022-07-03,Netflix's 'Stranger Things' sets viewing record; HBO Max's Potter film scores,0.4492364228,0.0312000494,0.5195635557,neutral
2022-07-05,"Apple App Store slows down in June on China weakness, Morgan Stanley says",0.0099225743,0.9702008963,0.0198765714,negative
2022-07-05,"Apple lowers trade-in values for iPhone, iPad, Apple Watch, Mac ahead of expected refresh",0.041560851,0.8482501507,0.1101890057,negative
2022-07-05,IMX score falls to 'moderate low' level in June,0.0085230861,0.9724128842,0.0190641098,negative
2022-07-05,"Alphabet, Meta, Pinterest, Snap pop as Barclays says advertising 'perfect storm is here'",0.109156467,0.0343162939,0.8565272093,neutral
2022-07-06,"iPhone builds stay 'intact,' Wall Street 'materially' underestimates ASPs: Loop Capital",0.3491379023,0.427421391,0.2234406471,negative
2022-07-06,Taiwan Semiconductor slips even as Taiwan economy minister says orders are 'very full',0.0293902587,0.9574210048,0.0131886657,negative
2022-07-06,"Apple's 'structural' changes to iPhone supply chain could benefit Sony, others: analyst",0.1348669231,0.5345281959,0.3306049109,negative
2022-07-06,"Apple's 'Lockdown Mode' will protect iPhones, iPads and Macs from state-sponsored hackers",0.0371420793,0.1070365235,0.8558213711,neutral
2022-07-06,"Netflix, even with Stranger Things and other hits, may see more subscriber losses",0.9166457057,0.017944295,0.0654100031,positive
2022-07-07,"Cerence rises as RBC upgrades, citing 'more reasonable' expectations",0.9409765005,0.0320254639,0.0269980207,positive
2022-07-07,Disney no longer weighing ESPN spin-off - report,0.0247517321,0.0245056823,0.9507425427,neutral
2022-07-07,Europe probing big tech's new high-resolution video standard - Reuters,0.2727292776,0.0091933478,0.718077302,neutral
2022-07-08,"NFL Sunday Ticket still likely headed to streaming, with fall decision ahead",0.0564238653,0.0251191538,0.9184569716,neutral
2022-07-08,"Qualcomm likely to be sole supplier for Samsung Galaxy S23, analyst says",0.1192056537,0.0095438529,0.8712505102,neutral
2022-07-09,Tech Roundup: Musk pulls the plug on his big Twitter deal,0.0753692463,0.0585072152,0.8661234975,neutral
2022-07-10,"Antitrust bill targeting Amazon, Google, Apple may not exit Senate before summer recess",0.0230729766,0.4535324574,0.5233945847,neutral
2022-07-10,"Netflix's 'Stranger Things' keeps swamping streaming ratings, though 'Hustle' adds juice",0.0165124238,0.9580913186,0.0253962632,negative
2022-07-10,"Apple, HP Enterprise at risk of a huge downside if a recession happens",0.0142869959,0.9470934272,0.0386195704,negative
2022-07-11,"Meta slips as Needham downgrades over 'deteriorating' fundamentals, structural risks",0.0098783514,0.9625706673,0.0275509469,negative
2022-07-11,"Apple slips as Monness, Crespi, Hardt cuts estimates, citing 'towering inferno' economy",0.0142450184,0.9359059334,0.0498491116,negative
2022-07-11,Rivals battle over Champions League soccer rights expected to top $2B,0.6944606304,0.0230231937,0.2825161815,positive
2022-07-11,"Credit Suisse wary on Big Tech earnings, but Oppenheimer highlights charts",0.2450200319,0.3036119938,0.4513679743,neutral
2022-07-11,Smartphone shipments seen declining in new Cowen industry outlook,0.0075002625,0.9730519652,0.019447837,negative
2022-07-11,Q2 Global PC Shipments fell double digit back on China lockdowns: IDC Report,0.0085702669,0.9714246988,0.0200050119,negative
2022-07-12,Apple cutting trade-in prices may be sign of ongoing 'strong demand',0.5265183449,0.4390289783,0.0344526991,positive
2022-07-12,AAM launches an innovation and transformation ETF,0.222076714,0.0084664589,0.7694568634,neutral
2022-07-13,Apple rises even as report indicates it has ended consulting agreement with Jony Ive,0.0399584174,0.9000982642,0.0599433221,negative
2022-07-13,"Citi cuts estimates on Apple, citing 'macro woes,' but offers 5 reasons to buy shares",0.012257643,0.9369007945,0.050841555,negative
2022-07-13,Apple iPhone sales have remained strong even as smartphone market cools: report,0.9343493581,0.0187898465,0.0468607917,positive
2022-07-14,"Apple's advertising business could be worth $20B by 2026, BofA says",0.2240933478,0.0082018478,0.7677047849,neutral
2022-07-14,"House Speaker Nancy Pelosi sells Visa, Apple calls, exercises Nvidia calls",0.0480765626,0.0176264681,0.9342970252,neutral
2022-07-14,"Apple 'most likely' winner of NFL Sunday Ticket rights, could cost $3B per year: report",0.0668914616,0.0127342688,0.9203742743,neutral
2022-07-14,"Apple iPhone 14 demand keeps increasing 鈥媔n China among retailers, scalpers, analyst says",0.7762230039,0.1146874502,0.1090895534,positive
2022-07-15,"Snap rises as Monness, Crespi, Hardt sees 'healthy' DAU growth in Q2 amid turmoil",0.9514268637,0.0214017443,0.0271714609,positive
2022-07-16,Tech Roundup: Twitter hits back at Elon Musk; Apple ends ties with a one-time company legend,0.0457279831,0.5816370249,0.3726349771,negative
2022-07-18,Top sticky stocks most immune to big earnings misses and beats,0.0883214772,0.6961935163,0.2154851109,negative
2022-07-18,"Apple rises as Bernstein raises Q3 estimates, citing strong supply, 'healthy' Chinese demand",0.9424997568,0.0266886968,0.0308114551,positive
2022-07-18,"Paramount slips as Morgan Stanley downgrades, citing 'uncertain' path towards growth",0.0249810852,0.9570783377,0.0179406088,negative
2022-07-18,"Apple gains smartphone market share in Q2, even as broader market shrinks",0.6159379482,0.3540184796,0.030043507,positive
2022-07-18,Apple reportedly planning to slow down hiring into 2023,0.0085489545,0.9213067889,0.0701443255,negative
2022-07-19,"Apple to be fined in Russia over violating antitrust laws, app store abuse: report",0.0110322023,0.922775209,0.0661925748,negative
2022-07-19,"Apple likely to meet Q3 results, but all eyes on demand as iPhone 14 gets set to launch",0.2220748365,0.0638756007,0.7140495777,neutral
2022-07-19,Apple agrees to pay $50M to settle 'butterfly' keyboard lawsuit,0.5541020036,0.0561960936,0.3897019327,positive
2022-07-20,Google looks to avoid past mistakes with new Glass successor,0.4539137483,0.0120399911,0.5340462327,neutral
2022-07-20,"Apple rises even as Morgan Stanley says Mac, Services weakness could hit June quarter",0.0358568467,0.9412133098,0.0229298379,negative
2022-07-20,"Apple iPhone shipments in China 'surged' in June, following COVID-lockdowns: report",0.3008886576,0.6519601941,0.0471511632,negative
2022-07-20,Apple releases new report highlighting its health and fitness prowess,0.1480427831,0.0303115342,0.8216456771,neutral
2022-07-21,Tesla results prove manufacturing prowess; recent megacap rally can continue - NewEdge Wealth,0.8926962614,0.0095975762,0.0977061316,positive
2022-07-22,"Earnings week ahead: Alphabet, Amazon, Coca-Cola, Microsoft, Ford, Exxon and more",0.0478573367,0.032203842,0.9199388623,neutral
2022-07-22,"Snap dives 40%, hits new 52-week low as analysts slam 'remarkably disappointing' Q2",0.0173159651,0.9675822258,0.0151017997,negative
2022-07-23,Tech Roundup: Earnings results show mixed messages across the industry,0.0125454338,0.963779211,0.0236753505,negative
2022-07-23,UBS lists top conviction stock ideas for its favorite sectors,0.0559008904,0.0165637024,0.9275354147,neutral
2022-07-24,Apple's rise to $3T called 'cheaper than a cup of coffee',0.8089827299,0.0413644426,0.149652794,positive
2022-07-24,Streaming jumps to capture a third of television viewing,0.2276887298,0.0111208186,0.761190474,neutral
2022-07-25,"In this week's earnings tsunami, Wall Street looks for resilience",0.9065878987,0.0468601808,0.0465518422,positive
2022-07-25,These Big Tech ETFs are in focus as megacap names gear up for earnings,0.0830918401,0.0369286947,0.8799794316,neutral
2022-07-25,"Apple, Koss agree to deal before AirPods patent case trial: report",0.141426146,0.0167641975,0.8418096304,neutral
2022-07-25,"Apple supplier, others asked to operate in 'closed loop' in China to battle Covid: report",0.0675112754,0.0641256496,0.8683630824,neutral
2022-07-27,"Zuckerberg says Apple, Meta in 'deep, philosophical competition' over metaverse: report",0.0477394834,0.6257450581,0.3265154362,negative
2022-07-27,Israeli spyware firm NSO Group compromised iPhones used by EU staff: report,0.0188891273,0.6623548865,0.3187559843,negative
2022-07-27,Tech firms chart different office-work paths with real estate moves,0.0376092307,0.0503233522,0.9120674133,neutral
2022-07-27,All eyes on Apple's Q3 amid looming macro challenges,0.0529630482,0.5129806399,0.4340563416,negative
2022-07-27,Apple signs Lamborghini exec to accelerate EV efforts - Bloomberg,0.777842164,0.0082555497,0.2139022052,positive
2022-07-27,"Qualcomm's Amon says company to stay disciplined amid uncertainty, highlights Samsung deal",0.607186377,0.0794253275,0.3133882582,positive
2022-07-28,"Apple's iPhone, services to take the spotlight with tech giant's quarterly results",0.9012692571,0.0361232795,0.0626074672,positive
2022-07-28,Qualcomm slides as 'weakening' smartphone market concerns grow,0.0157404952,0.9651628733,0.0190965701,negative
